question_id,original_arg,model_setting,og_correct,substitution_hop,neg_outcome,pos_outcome,correct
193919,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
193933,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
193933,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
193934,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
193934,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
201672,banana,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
201672,banana,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
201672,banana,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
201672,banana,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
201673,banana,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
201673,banana,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
201673,banana,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
201673,banana,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
201676,banana,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
201676,banana,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
201676,banana,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
201676,banana,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
201677,banana,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
201677,banana,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
201677,banana,vlm_q_only_qwen2.5VL,TRUE,1,1,0,FALSE
201677,banana,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
201677,banana,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
201677,banana,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
202681,skateboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
202681,skateboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
202685,skateboard,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
202685,skateboard,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
202685,skateboard,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
202685,skateboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
202686,skateboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
202686,skateboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
211096,racket,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
211096,racket,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
211096,racket,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
216502,knife,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
216502,knife,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
216752,fork,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
216752,fork,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
216777,fork,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
216777,fork,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
219823,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
219823,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
219823,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
219823,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
219823,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
219823,dog,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
219823,dog,vlm_text_qwen2.5VL,TRUE,3,1,0,FALSE
219823,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
219825,dog,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
219825,dog,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
219825,dog,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
219825,dog,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
219825,dog,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
219825,dog,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
219825,dog,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
219825,dog,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
254961,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
254961,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
254961,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
254961,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
254961,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
254961,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
254961,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
254961,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
254962,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
254962,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
254962,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
254962,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
254962,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
254962,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
254962,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
254962,cat,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,0,1,FALSE
254962,cat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
254962,cat,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
254962,cat,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
254962,cat,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
254962,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
254962,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
254962,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
254962,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
254964,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
254964,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
254964,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
254964,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
254964,cat,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
254964,cat,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
254964,cat,vlm_q_only_qwen2.5VL,TRUE,3,0,1,FALSE
254964,cat,vlm_q_only_qwen2.5VL,TRUE,4,0,0,FALSE
254964,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
254964,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
254964,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
254964,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
254987,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
254987,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
254987,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
254987,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
254987,cat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
254987,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
254987,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
254987,cat,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
254989,cat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
254989,cat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
254989,cat,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
254989,cat,lm_Qwen2.5_7B_Instruct,TRUE,4,0,0,FALSE
254989,cat,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
254989,cat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
254989,cat,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
254989,cat,vlm_text_qwen2.5VL,TRUE,4,0,1,FALSE
265169,zebra,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
265169,zebra,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
265169,zebra,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
265169,zebra,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
265169,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
265169,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
265169,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
265169,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
270155,racket,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
280597,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
280597,surfboard,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
280597,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
280601,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
280601,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285018,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
285018,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285019,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
285019,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285022,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
285022,surfboard,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
285022,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285037,surfboard,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
285037,surfboard,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285090,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
285090,wetsuit,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
285090,wetsuit,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
285090,wetsuit,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
301137,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
301137,table,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
301137,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
301139,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
301139,table,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
301139,table,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
301139,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
301140,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
301140,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
307399,table,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
307399,table,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
307402,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
307402,table,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
307402,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
313900,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
313900,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
313900,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
313900,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
313903,hat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
313903,hat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
313903,hat,vlm_q_only_qwen2.5VL,TRUE,1,0,1,FALSE
313903,hat,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
313903,hat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
313903,hat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
313972,baseball,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
313972,baseball,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
313972,baseball,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
313975,baseball,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
313975,baseball,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
313975,baseball,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
313975,baseball,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316506,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
316506,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316506,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316506,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316508,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
316508,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316508,boat,vlm_q_only_qwen2.5VL,TRUE,1,0,0,FALSE
316508,boat,vlm_q_only_qwen2.5VL,TRUE,2,0,0,FALSE
316508,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316508,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316522,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
316522,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316522,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316522,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316523,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
316523,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316523,boat,vlm_q_only_qwen2.5VL,TRUE,1,1,0,FALSE
316523,boat,vlm_q_only_qwen2.5VL,TRUE,2,0,1,FALSE
316523,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316523,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316525,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
316525,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316525,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316525,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316553,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
316553,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
316553,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316553,boat,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
316555,boat,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
316555,boat,lm_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
316555,boat,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
316555,boat,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
324650,ball,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
324650,ball,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
324650,ball,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
324650,ball,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
324652,ball,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
324652,ball,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
324652,ball,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
324652,ball,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
324652,ball,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
324652,ball,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
324653,ball,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
324653,ball,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
324653,ball,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
324653,ball,vlm_text_qwen2.5VL,TRUE,2,1,0,FALSE
333675,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
333675,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
333675,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
333675,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
333675,airplane,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
333675,airplane,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
333675,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
333675,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
333677,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
333677,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
333677,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
333677,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
337869,chair,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
337869,chair,vlm_text_qwen2.5VL,TRUE,2,0,1,FALSE
379950,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
379950,table,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
379950,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
397540,bike,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
397540,bike,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
397540,bike,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
397540,bike,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
397540,bike,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
397540,bike,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
397544,bike,lm_Qwen2.5_7B_Instruct,TRUE,1,0,0,FALSE
397544,bike,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
397544,bike,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
397544,bike,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
397544,bike,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
397544,bike,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
407312,desk,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
407312,desk,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
407312,desk,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
407312,desk,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
407315,desk,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
407315,desk,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
407315,desk,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
407315,desk,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
407315,desk,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
407315,desk,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
407316,desk,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
407316,desk,lm_Qwen2.5_7B_Instruct,TRUE,2,0,1,FALSE
407316,desk,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
407316,desk,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
413845,helmet,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
413845,helmet,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
413845,helmet,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
413845,helmet,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
413845,helmet,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
413845,helmet,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
413846,helmet,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
413846,helmet,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
415282,horse,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
415282,horse,lm_Qwen2.5_7B_Instruct,TRUE,2,0,0,FALSE
415282,horse,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
415282,horse,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
415282,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
415282,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
415282,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
415282,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
415282,horse,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
415282,horse,vlm_q_only_qwen2.5VL,TRUE,2,1,0,FALSE
415282,horse,vlm_q_only_qwen2.5VL,TRUE,3,1,1,TRUE
415282,horse,vlm_q_only_qwen2.5VL,TRUE,4,1,1,TRUE
415282,horse,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
415282,horse,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
415282,horse,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
415282,horse,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
415283,horse,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
415283,horse,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
415283,horse,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
415283,horse,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
415283,horse,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
415283,horse,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
415283,horse,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
415283,horse,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
415284,horse,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
415284,horse,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
415284,horse,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
415284,horse,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
415284,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
415284,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
415284,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
415284,horse,lm_q_only_Qwen2.5_7B_Instruct,TRUE,4,1,0,FALSE
415284,horse,vlm_q_only_qwen2.5VL,TRUE,1,0,0,FALSE
415284,horse,vlm_q_only_qwen2.5VL,TRUE,2,1,0,FALSE
415284,horse,vlm_q_only_qwen2.5VL,TRUE,3,0,1,FALSE
415284,horse,vlm_q_only_qwen2.5VL,TRUE,4,0,0,FALSE
415284,horse,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
415284,horse,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
415284,horse,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
415284,horse,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
415286,horse,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
415286,horse,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
415286,horse,lm_Qwen2.5_7B_Instruct,TRUE,3,0,0,FALSE
415286,horse,lm_Qwen2.5_7B_Instruct,TRUE,4,0,1,FALSE
415286,horse,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
415286,horse,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
415286,horse,vlm_text_qwen2.5VL,TRUE,3,0,0,FALSE
415286,horse,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
440485,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
440485,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
440487,table,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
440487,table,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
449474,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
449474,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
449474,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
449474,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
449475,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
449475,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
449475,airplane,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
449475,airplane,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
449475,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
449475,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
449476,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
449476,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
449476,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
449476,airplane,lm_q_only_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
449476,airplane,vlm_q_only_qwen2.5VL,TRUE,1,1,1,TRUE
449476,airplane,vlm_q_only_qwen2.5VL,TRUE,2,1,1,TRUE
449476,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
449476,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
449478,airplane,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
449478,airplane,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
449478,airplane,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
449478,airplane,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
453078,fork,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
453078,fork,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
459705,skateboard,lm_Qwen2.5_7B_Instruct,TRUE,1,0,1,FALSE
459705,skateboard,vlm_text_qwen2.5VL,TRUE,1,0,1,FALSE
462480,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,1,TRUE
462480,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,1,TRUE
462480,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,1,1,TRUE
462480,zebra,lm_Qwen2.5_7B_Instruct,TRUE,4,1,1,TRUE
462480,zebra,vlm_text_qwen2.5VL,TRUE,1,1,1,TRUE
462480,zebra,vlm_text_qwen2.5VL,TRUE,2,1,1,TRUE
462480,zebra,vlm_text_qwen2.5VL,TRUE,3,1,1,TRUE
462480,zebra,vlm_text_qwen2.5VL,TRUE,4,1,1,TRUE
462482,zebra,lm_Qwen2.5_7B_Instruct,TRUE,1,1,0,FALSE
462482,zebra,lm_Qwen2.5_7B_Instruct,TRUE,2,1,0,FALSE
462482,zebra,lm_Qwen2.5_7B_Instruct,TRUE,3,1,0,FALSE
